household_id,month,days_in_billing_period,household_size,area_type,has_air_conditioning,num_appliances_in_household,monthly_budget_usd,electricity_rate_per_kwh,appliance_name,num_units,power_rating_watts,is_battery_powered,charge_hours_per_cycle,charges_per_month,max_usage_hours_per_day,avg_hours_used_per_day,total_monthly_hours,kwh_per_hour,monthly_kwh_consumption,appliance_monthly_cost_usd,appliance_priority,household_total_kwh,household_total_cost_usd,budget_remaining_usd,budget_exceeded,cost_share_pct,optimal_hours_per_day,optimal_monthly_cost_usd,whatif_add_appliance_new_total_cost,whatif_increase_usage_10pct_new_cost,whatif_budget_increase_20pct
81,7,28,6,rural,1,13,154.96,0.1288,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.058,2,1136.288,146.354,8.606,0,0.04,1.61,0.0581,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,LED Lighting,2,120,0,,,7.3,4.8,268.8,0.12,16.128,2.0773,1,1136.288,146.354,8.606,0,1.42,4.8,2.0773,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Ceiling Fan,1,75,0,,,2.8,1.5,42.0,0.075,3.15,0.4057,2,1136.288,146.354,8.606,0,0.28,1.5,0.4057,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Tablet Charger,1,12,1,3.0,15.0,1.61,1.61,45.0,0.012,0.54,0.0696,3,1136.288,146.354,8.606,0,0.05,1.61,0.0697,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Microwave,1,1000,0,,,1.6,1.0,28.0,1.0,28.0,3.6064,2,1136.288,146.354,8.606,0,2.46,1.0,3.6064,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Space Heater,1,1500,0,,,3.6,2.4,67.2,1.5,100.8,12.983,2,1136.288,146.354,8.606,0,8.87,2.4,12.983,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Electric Oven,1,2400,0,,,6.8,2.3,64.4,2.4,154.56,19.9073,2,1136.288,146.354,8.606,0,13.6,2.3,19.9073,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Dishwasher,1,1200,0,,,3.6,2.6,72.8,1.2,87.36,11.252,3,1136.288,146.354,8.606,0,7.69,2.6,11.252,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Gaming Console,1,150,0,,,1.3,0.5,14.0,0.15,2.1,0.2705,3,1136.288,146.354,8.606,0,0.18,0.5,0.2705,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Air Conditioner,1,1500,0,,,10.4,8.3,232.4,1.5,348.6,44.8997,2,1136.288,146.354,8.606,0,30.68,8.3,44.8997,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Water Heater,1,4000,0,,,5.7,2.6,72.8,4.0,291.2,37.5066,1,1136.288,146.354,8.606,0,25.63,2.6,37.5066,162.5828,160.9894,185.95
81,7,28,6,rural,1,13,154.96,0.1288,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.3349,2,1136.288,146.354,8.606,0,0.23,1.43,0.3352,162.5828,160.9894,185.95
82,1,28,2,rural,0,7,378.01,0.1322,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,13.3258,1,908.07,120.0469,257.9631,0,11.1,24.0,13.3258,136.7041,132.0516,453.61
82,1,28,2,rural,0,7,378.01,0.1322,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0595,2,908.07,120.0469,257.9631,0,0.05,1.61,0.0596,136.7041,132.0516,453.61
82,1,28,2,rural,0,7,378.01,0.1322,LED Lighting,3,180,0,,,5.2,5.0,420.0,0.18,25.2,3.3314,1,908.07,120.0469,257.9631,0,2.78,5.0,3.3314,136.7041,132.0516,453.61
82,1,28,2,rural,0,7,378.01,0.1322,Gaming Console,1,150,0,,,4.9,4.1,114.8,0.15,17.22,2.2765,3,908.07,120.0469,257.9631,0,1.9,4.1,2.2765,136.7041,132.0516,453.61
82,1,28,2,rural,0,7,378.01,0.1322,Ceiling Fan,2,150,0,,,4.3,3.2,179.2,0.15,13.44,1.7768,2,908.07,120.0469,257.9631,0,1.48,3.2,1.7768,136.7041,132.0516,453.61
82,1,28,2,rural,0,7,378.01,0.1322,Electric Oven,1,2400,0,,,3.2,1.8,50.4,2.4,120.96,15.9909,2,908.07,120.0469,257.9631,0,13.32,1.8,15.9909,136.7041,132.0516,453.61
82,1,28,2,rural,0,7,378.01,0.1322,Clothes Dryer,1,5000,0,,,7.2,4.5,126.0,5.0,630.0,83.286,3,908.07,120.0469,257.9631,0,69.38,4.5,83.286,136.7041,132.0516,453.61
83,6,28,6,rural,1,9,179.75,0.1297,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,13.0738,1,1582.822,205.2921,-25.5421,1,6.37,21.01,11.445,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0584,2,1582.822,205.2921,-25.5421,1,0.03,1.61,0.0585,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,LED Lighting,3,180,0,,,6.5,4.3,361.2,0.18,21.672,2.8109,1,1582.822,205.2921,-25.5421,1,1.37,3.77,2.4644,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,Microwave,1,1000,0,,,3.3,1.9,53.2,1.0,53.2,6.9,2,1582.822,205.2921,-25.5421,1,3.36,1.9,6.9,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,Air Conditioner,1,1500,0,,,10.7,8.0,224.0,1.5,336.0,43.5792,2,1582.822,205.2921,-25.5421,1,21.23,8.0,43.5792,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,Tablet Charger,1,12,1,3.0,15.0,1.61,1.61,45.0,0.012,0.54,0.07,3,1582.822,205.2921,-25.5421,1,0.03,1.61,0.0702,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,Water Heater,1,4000,0,,,5.6,4.4,123.2,4.0,492.8,63.9162,1,1582.822,205.2921,-25.5421,1,31.13,3.85,55.9266,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,Clothes Dryer,1,5000,0,,,2.8,2.5,70.0,5.0,350.0,45.395,3,1582.822,205.2921,-25.5421,1,22.11,2.5,45.395,221.6343,225.8213,215.7
83,6,28,6,rural,1,9,179.75,0.1297,Vacuum Cleaner,1,1400,0,,,7.8,5.8,162.4,1.4,227.36,29.4886,3,1582.822,205.2921,-25.5421,1,14.36,5.8,29.4886,221.6343,225.8213,215.7
84,3,31,4,rural,1,13,328.24,0.1027,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,11.4613,1,1188.614,122.0707,206.1693,0,9.39,24.0,11.4613,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0462,2,1188.614,122.0707,206.1693,0,0.04,1.45,0.0462,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,LED Lighting,3,180,0,,,5.4,4.8,446.4,0.18,26.784,2.7507,1,1188.614,122.0707,206.1693,0,2.25,4.8,2.7507,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Television,1,150,0,,,1.1,0.7,21.7,0.15,3.255,0.3343,3,1188.614,122.0707,206.1693,0,0.27,0.7,0.3343,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Washing Machine,1,500,0,,,3.6,2.6,80.6,0.5,40.3,4.1388,2,1188.614,122.0707,206.1693,0,3.39,2.6,4.1388,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Water Heater,1,4000,0,,,5.7,4.2,130.2,4.0,520.8,53.4862,1,1188.614,122.0707,206.1693,0,43.82,4.2,53.4862,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Air Conditioner,1,1500,0,,,2.4,1.8,55.8,1.5,83.7,8.596,2,1188.614,122.0707,206.1693,0,7.04,1.8,8.596,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Gaming Console,1,150,0,,,1.0,0.7,21.7,0.15,3.255,0.3343,3,1188.614,122.0707,206.1693,0,0.27,0.7,0.3343,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Desktop Computer,1,200,0,,,1.1,0.7,21.7,0.2,4.34,0.4457,3,1188.614,122.0707,206.1693,0,0.37,0.7,0.4457,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Space Heater,1,1500,0,,,2.9,2.9,89.9,1.5,134.85,13.8491,2,1188.614,122.0707,206.1693,0,11.35,2.9,13.8491,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Electric Oven,1,2400,0,,,1.1,1.0,31.0,2.4,74.4,7.6409,2,1188.614,122.0707,206.1693,0,6.26,1.0,7.6409,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Laptop,1,65,1,2.0,20.0,1.29,1.29,40.0,0.065,2.6,0.267,2,1188.614,122.0707,206.1693,0,0.22,1.29,0.267,136.3974,134.2778,393.89
84,3,31,4,rural,1,13,328.24,0.1027,Dishwasher,1,1200,0,,,5.7,4.9,151.9,1.2,182.28,18.7202,3,1188.614,122.0707,206.1693,0,15.34,4.9,18.7202,136.3974,134.2778,393.89
85,9,28,2,urban,1,10,134.34,0.1464,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,14.7571,1,1115.014,163.2381,-28.8981,1,9.04,19.75,12.1439,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0659,2,1115.014,163.2381,-28.8981,1,0.04,1.61,0.066,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,LED Lighting,2,120,0,,,7.4,7.4,414.4,0.12,24.864,3.6401,1,1115.014,163.2381,-28.8981,1,2.23,6.09,2.9957,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Electric Oven,1,2400,0,,,2.6,2.0,56.0,2.4,134.4,19.6762,2,1115.014,163.2381,-28.8981,1,12.05,2.0,19.6762,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Water Heater,1,4000,0,,,6.9,5.2,145.6,4.0,582.4,85.2634,1,1115.014,163.2381,-28.8981,1,52.23,4.28,70.1783,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Vacuum Cleaner,1,1400,0,,,7.0,5.8,162.4,1.4,227.36,33.2855,3,1115.014,163.2381,-28.8981,1,20.39,5.8,33.2855,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.3806,2,1115.014,163.2381,-28.8981,1,0.23,1.43,0.381,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Washing Machine,1,500,0,,,1.7,1.0,28.0,0.5,14.0,2.0496,2,1115.014,163.2381,-28.8981,1,1.26,1.0,2.0496,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Television,1,150,0,,,4.9,1.7,47.6,0.15,7.14,1.0453,3,1115.014,163.2381,-28.8981,1,0.64,1.7,1.0453,181.6845,179.5619,161.21
85,9,28,2,urban,1,10,134.34,0.1464,Space Heater,1,1500,0,,,1.1,0.5,14.0,1.5,21.0,3.0744,2,1115.014,163.2381,-28.8981,1,1.88,0.5,3.0744,181.6845,179.5619,161.21
86,11,30,4,rural,1,7,248.05,0.1179,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,12.7332,1,614.31,72.4272,175.6228,0,17.58,24.0,12.7332,88.3437,79.6699,297.66
86,11,30,4,rural,1,7,248.05,0.1179,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0531,2,614.31,72.4272,175.6228,0,0.07,1.5,0.0531,88.3437,79.6699,297.66
86,11,30,4,rural,1,7,248.05,0.1179,LED Lighting,3,180,0,,,9.3,7.3,657.0,0.18,39.42,4.6476,1,614.31,72.4272,175.6228,0,6.42,7.3,4.6476,88.3437,79.6699,297.66
86,11,30,4,rural,1,7,248.05,0.1179,Tablet Charger,1,12,1,3.0,15.0,1.5,1.5,45.0,0.012,0.54,0.0637,3,614.31,72.4272,175.6228,0,0.09,1.5,0.0637,88.3437,79.6699,297.66
86,11,30,4,rural,1,7,248.05,0.1179,Washing Machine,1,500,0,,,1.3,0.5,15.0,0.5,7.5,0.8842,2,614.31,72.4272,175.6228,0,1.22,0.5,0.8842,88.3437,79.6699,297.66
86,11,30,4,rural,1,7,248.05,0.1179,Electric Stove,1,2000,0,,,7.5,7.0,210.0,2.0,420.0,49.518,1,614.31,72.4272,175.6228,0,68.37,7.0,49.518,88.3437,79.6699,297.66
86,11,30,4,rural,1,7,248.05,0.1179,Coffee Maker,1,800,0,,,4.9,1.6,48.0,0.8,38.4,4.5274,3,614.31,72.4272,175.6228,0,6.25,1.6,4.5274,88.3437,79.6699,297.66
87,10,28,3,urban,1,12,313.29,0.1288,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,12.983,1,1786.126,230.0532,83.2368,0,5.64,24.0,12.983,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.058,2,1786.126,230.0532,83.2368,0,0.03,1.61,0.0581,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,LED Lighting,2,120,0,,,8.5,5.6,313.6,0.12,18.816,2.4235,1,1786.126,230.0532,83.2368,0,1.05,5.6,2.4235,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Dishwasher,1,1200,0,,,7.9,6.4,179.2,1.2,215.04,27.6972,3,1786.126,230.0532,83.2368,0,12.04,6.4,27.6972,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Clothes Dryer,1,5000,0,,,4.5,4.4,123.2,5.0,616.0,79.3408,3,1786.126,230.0532,83.2368,0,34.49,4.4,79.3408,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Tablet Charger,1,12,1,3.0,15.0,1.61,1.61,45.0,0.012,0.54,0.0696,3,1786.126,230.0532,83.2368,0,0.03,1.61,0.0697,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Gaming Console,1,150,0,,,1.4,0.8,22.4,0.15,3.36,0.4328,3,1786.126,230.0532,83.2368,0,0.19,0.8,0.4328,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Electric Stove,1,2000,0,,,6.9,3.7,103.6,2.0,207.2,26.6874,1,1786.126,230.0532,83.2368,0,11.6,3.7,26.6874,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Space Heater,1,1500,0,,,6.4,6.2,173.6,1.5,260.4,33.5395,2,1786.126,230.0532,83.2368,0,14.58,6.2,33.5395,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.3349,2,1786.126,230.0532,83.2368,0,0.15,1.43,0.3352,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Water Heater,1,4000,0,,,3.8,3.2,89.6,4.0,358.4,46.1619,1,1786.126,230.0532,83.2368,0,20.07,3.2,46.1619,246.282,253.0585,375.95
87,10,28,3,urban,1,12,313.29,0.1288,Television,1,150,0,,,1.2,0.6,16.8,0.15,2.52,0.3246,3,1786.126,230.0532,83.2368,0,0.14,0.6,0.3246,246.282,253.0585,375.95
88,4,30,4,rural,1,8,243.56,0.1019,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,11.0052,1,543.33,55.3654,188.1946,0,19.88,24.0,11.0052,69.1219,60.9019,292.27
88,4,30,4,rural,1,8,243.56,0.1019,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0459,2,543.33,55.3654,188.1946,0,0.08,1.5,0.0459,69.1219,60.9019,292.27
88,4,30,4,rural,1,8,243.56,0.1019,LED Lighting,1,60,0,,,8.3,5.3,159.0,0.06,9.54,0.9721,1,543.33,55.3654,188.1946,0,1.76,5.3,0.9721,69.1219,60.9019,292.27
88,4,30,4,rural,1,8,243.56,0.1019,Vacuum Cleaner,1,1400,0,,,2.1,1.7,51.0,1.4,71.4,7.2757,3,543.33,55.3654,188.1946,0,13.14,1.7,7.2757,69.1219,60.9019,292.27
88,4,30,4,rural,1,8,243.56,0.1019,Dishwasher,1,1200,0,,,5.4,4.4,132.0,1.2,158.4,16.141,3,543.33,55.3654,188.1946,0,29.15,4.4,16.141,69.1219,60.9019,292.27
88,4,30,4,rural,1,8,243.56,0.1019,Tablet Charger,1,12,1,3.0,15.0,1.5,1.5,45.0,0.012,0.54,0.055,3,543.33,55.3654,188.1946,0,0.1,1.5,0.055,69.1219,60.9019,292.27
88,4,30,4,rural,1,8,243.56,0.1019,Clothes Dryer,1,5000,0,,,3.2,1.2,36.0,5.0,180.0,18.342,3,543.33,55.3654,188.1946,0,33.13,1.2,18.342,69.1219,60.9019,292.27
88,4,30,4,rural,1,8,243.56,0.1019,Microwave,1,1000,0,,,1.0,0.5,15.0,1.0,15.0,1.5285,2,543.33,55.3654,188.1946,0,2.76,0.5,1.5285,69.1219,60.9019,292.27
89,3,28,3,rural,1,12,115.59,0.1089,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,10.9771,1,1204.226,131.1402,-15.5502,1,8.37,21.15,9.6736,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.049,2,1204.226,131.1402,-15.5502,1,0.04,1.61,0.0491,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,LED Lighting,2,120,0,,,4.1,3.1,173.6,0.12,10.416,1.1343,1,1204.226,131.1402,-15.5502,1,0.86,2.73,0.9989,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Electric Stove,1,2000,0,,,6.5,5.2,145.6,2.0,291.2,31.7117,1,1204.226,131.1402,-15.5502,1,24.18,4.58,27.9307,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Air Conditioner,1,1500,0,,,2.5,2.5,70.0,1.5,105.0,11.4345,2,1204.226,131.1402,-15.5502,1,8.72,2.5,11.4345,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Washing Machine,1,500,0,,,2.7,1.8,50.4,0.5,25.2,2.7443,2,1204.226,131.1402,-15.5502,1,2.09,1.8,2.7443,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Television,1,150,0,,,5.8,2.4,67.2,0.15,10.08,1.0977,3,1204.226,131.1402,-15.5502,1,0.84,2.4,1.0977,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Water Heater,1,4000,0,,,2.9,1.4,39.2,4.0,156.8,17.0755,1,1204.226,131.1402,-15.5502,1,13.02,1.23,15.0021,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Coffee Maker,1,800,0,,,2.0,0.8,22.4,0.8,17.92,1.9515,3,1204.226,131.1402,-15.5502,1,1.49,0.8,1.9515,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Clothes Dryer,1,5000,0,,,2.9,1.5,42.0,5.0,210.0,22.869,3,1204.226,131.1402,-15.5502,1,17.44,1.5,22.869,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Desktop Computer,1,200,0,,,6.5,3.6,100.8,0.2,20.16,2.1954,3,1204.226,131.1402,-15.5502,1,1.67,3.6,2.1954,144.8616,144.2542,138.71
89,3,28,3,rural,1,12,115.59,0.1089,Space Heater,1,1500,0,,,7.6,6.1,170.8,1.5,256.2,27.9002,2,1204.226,131.1402,-15.5502,1,21.28,6.1,27.9002,144.8616,144.2542,138.71
90,8,28,4,urban,1,12,97.42,0.143,Refrigerator,1,150,0,,,24.0,24.0,672.0,0.15,100.8,14.4144,1,706.438,101.0206,-3.6006,1,14.27,23.14,13.8979,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Phone Charger,1,10,1,1.5,30.0,1.61,1.61,45.0,0.01,0.45,0.0643,2,706.438,101.0206,-3.6006,1,0.06,1.61,0.0645,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,LED Lighting,2,120,0,,,5.9,5.8,324.8,0.12,19.488,2.7868,1,706.438,101.0206,-3.6006,1,2.76,5.59,2.6859,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Desktop Computer,1,200,0,,,2.4,1.2,33.6,0.2,6.72,0.961,3,706.438,101.0206,-3.6006,1,0.95,1.2,0.961,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Vacuum Cleaner,1,1400,0,,,7.8,7.6,212.8,1.4,297.92,42.6026,3,706.438,101.0206,-3.6006,1,42.17,7.6,42.6026,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Gaming Console,1,150,0,,,3.0,2.4,67.2,0.15,10.08,1.4414,3,706.438,101.0206,-3.6006,1,1.43,2.4,1.4414,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Space Heater,1,1500,0,,,4.4,3.1,86.8,1.5,130.2,18.6186,2,706.438,101.0206,-3.6006,1,18.43,3.1,18.6186,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Television,1,150,0,,,2.7,1.5,42.0,0.15,6.3,0.9009,3,706.438,101.0206,-3.6006,1,0.89,1.5,0.9009,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Ceiling Fan,2,150,0,,,3.6,3.4,190.4,0.15,14.28,2.042,2,706.438,101.0206,-3.6006,1,2.02,3.4,2.042,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Coffee Maker,1,800,0,,,2.4,2.4,67.2,0.8,53.76,7.6877,3,706.438,101.0206,-3.6006,1,7.61,2.4,7.6877,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Laptop,1,65,1,2.0,20.0,1.43,1.43,40.0,0.065,2.6,0.3718,2,706.438,101.0206,-3.6006,1,0.37,1.43,0.3722,119.0386,111.1227,116.9
90,8,28,4,urban,1,12,97.42,0.143,Dishwasher,1,1200,0,,,2.3,1.9,53.2,1.2,63.84,9.1291,3,706.438,101.0206,-3.6006,1,9.04,1.9,9.1291,119.0386,111.1227,116.9
91,8,30,1,rural,1,12,340.95,0.1226,Refrigerator,1,150,0,,,24.0,24.0,720.0,0.15,108.0,13.2408,1,949.43,116.4001,224.5499,0,11.38,24.0,13.2408,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Phone Charger,1,10,1,1.5,30.0,1.5,1.5,45.0,0.01,0.45,0.0552,2,949.43,116.4001,224.5499,0,0.05,1.5,0.0552,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,LED Lighting,2,120,0,,,4.4,4.4,264.0,0.12,15.84,1.942,1,949.43,116.4001,224.5499,0,1.67,4.4,1.942,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Gaming Console,1,150,0,,,4.4,2.6,78.0,0.15,11.7,1.4344,3,949.43,116.4001,224.5499,0,1.23,2.6,1.4344,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Microwave,1,1000,0,,,4.5,4.2,126.0,1.0,126.0,15.4476,2,949.43,116.4001,224.5499,0,13.27,4.2,15.4476,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Desktop Computer,1,200,0,,,5.8,3.9,117.0,0.2,23.4,2.8688,3,949.43,116.4001,224.5499,0,2.46,3.9,2.8688,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Tablet Charger,1,12,1,3.0,15.0,1.5,1.5,45.0,0.012,0.54,0.0662,3,949.43,116.4001,224.5499,0,0.06,1.5,0.0662,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Electric Stove,1,2000,0,,,6.5,3.6,108.0,2.0,216.0,26.4816,1,949.43,116.4001,224.5499,0,22.75,3.6,26.4816,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Space Heater,1,1500,0,,,7.3,4.9,147.0,1.5,220.5,27.0333,2,949.43,116.4001,224.5499,0,23.22,4.9,27.0333,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Coffee Maker,1,800,0,,,5.5,2.0,60.0,0.8,48.0,5.8848,3,949.43,116.4001,224.5499,0,5.06,2.0,5.8848,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Dishwasher,1,1200,0,,,6.4,4.9,147.0,1.2,176.4,21.6266,3,949.43,116.4001,224.5499,0,18.58,4.9,21.6266,132.9511,128.0401,409.14
91,8,30,1,rural,1,12,340.95,0.1226,Laptop,1,65,1,2.0,20.0,1.33,1.33,40.0,0.065,2.6,0.3188,2,949.43,116.4001,224.5499,0,0.27,1.33,0.318,132.9511,128.0401,409.14
92,10,31,3,urban,1,11,287.12,0.121,Refrigerator,1,150,0,,,24.0,24.0,744.0,0.15,111.6,13.5036,1,936.681,113.3383,173.7817,0,11.91,24.0,13.5036,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Phone Charger,1,10,1,1.5,30.0,1.45,1.45,45.0,0.01,0.45,0.0544,2,936.681,113.3383,173.7817,0,0.05,1.45,0.0544,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,LED Lighting,3,180,0,,,7.5,6.2,576.6,0.18,34.596,4.1861,1,936.681,113.3383,173.7817,0,3.69,6.2,4.1861,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Space Heater,1,1500,0,,,4.1,2.4,74.4,1.5,111.6,13.5036,2,936.681,113.3383,173.7817,0,11.91,2.4,13.5036,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Electric Stove,1,2000,0,,,6.4,4.6,142.6,2.0,285.2,34.5092,1,936.681,113.3383,173.7817,0,30.45,4.6,34.5092,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Air Conditioner,1,1500,0,,,4.0,2.7,83.7,1.5,125.55,15.1915,2,936.681,113.3383,173.7817,0,13.4,2.7,15.1915,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Washing Machine,1,500,0,,,1.2,0.4,12.4,0.5,6.2,0.7502,2,936.681,113.3383,173.7817,0,0.66,0.4,0.7502,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Microwave,1,1000,0,,,3.9,3.8,117.8,1.0,117.8,14.2538,2,936.681,113.3383,173.7817,0,12.58,3.8,14.2538,130.2178,124.6721,344.54
92,10,31,3,urban,1,11,287.12,0.121,Gaming Console,1,150,0,,,1.8,1.7,52.7,0.15,7.905,0.9565,3,936.681,113.3383,173.7817,0,0.84,1.7,0.9565,130.2178,124.6721,344.54
